id	tgt_text
22688	▁뭐 ▁좀 ▁저는 ▁불규칙 하다 ▁보니까 ▁낮 에 ▁좀 ▁자고 ▁있으면 ▁와 ▁가지고 ▁아직 도 ▁자고 있냐 ▁뭐 ▁그런 ▁얘기 를 ▁한다 든지
22708	▁그게 ▁바로 ▁관객 의 ▁함 성이 ▁있으면 ▁지 칠 ▁줄 ▁모르 죠
22749	▁그러면 ▁연기자 에게 ▁옷 을 ▁빌려주 는 ▁일 ▁세대 시 네요
22750	▁그런 ▁거 는 ▁안 ▁했어요
22767	▁이제 ▁그 ▁당시에 ▁이제 ▁ 앙 드레 ▁김 ▁선생님 은 ▁대중 적으로 도 ▁알려 진 ▁디자이너 ▁선생님이 셨고
22819	▁그래서 ▁이제 ▁망고 ▁나무 를 ▁심어 주고 ▁보니까
22853	▁벌 써 ▁막 ▁삼십 수 ▁년 ▁삼십 ▁칠 ▁년이 ▁됐다 고 ▁하니까 ▁믿 기 질 ▁않 네요
22882	▁그 ▁캐릭터 를 ▁저한테 ▁좋은 ▁캐릭터 를 ▁이렇게 ▁만 날 ▁수 ▁있다 ▁ 라는 ▁게 ▁그러니까 ▁그 ▁정말 ▁연습 이 ▁많이 ▁필요한 ▁거죠
22896	▁어 쨌 든 ▁삼 ▁분 ▁삼십 ▁초 ▁사 ▁분 ▁삼십 ▁초 를 ▁저만 ▁딱 ▁이렇게 ▁잡 고 ▁계시 잖아요
22916	▁거 의 ▁개그맨 ▁수준 으로 ▁엄청 ▁재 잘 대
22924	▁그 다음에 ▁이제 ▁그 ▁ 트롯 ▁선배님 들 ▁그때 는 ▁저희 가 ▁순 위 를 ▁ 같이 ▁ 같이 ▁있었어요
22988	▁그러니까 ▁서로 가 ▁그냥 ▁오 랫 동안 ▁저 분이 ▁데뷔 ▁데뷔 를 ▁언제 ▁했 으니까 ▁한 ▁ 몇 ▁살 ▁먹었 겠다
22994	▁좋은 ▁또 ▁프로그램 에서 ▁만나 ▁뵙 고 ▁저는 ▁또 ▁주말 에 ▁지금 ▁라디오 를 ▁진행 을 ▁하고 ▁있는데
23023	▁그 ▁쏘 리 ▁쏘 리 ▁ 라는 ▁노래가 ▁왜냐면 ▁제 가 ▁이름이 ▁솔 희 다 ▁보니까
23046	▁좋아 할 ▁것 ▁같아서 ▁많이 ▁줬다 고 ▁다른 ▁또 ▁속 내 가 ▁있으 었 셔서
23073	▁네 ▁뭐 ▁사실 ▁처음에 ▁시작 은 ▁이천 ▁십 ▁년에 ▁이제 ▁유니 세 프 ▁한국 ▁위원 회 에서 ▁초 청 을 ▁해 ▁주셔 ▁가지고
23085	▁그래서 ▁너무 ▁저 도 ▁이게 ▁이거 는 ▁조금 ▁뭔가 ▁간 증 ▁거리 가 ▁되고 ▁그래서 ▁이걸 ▁그 ▁유니 세 프 ▁말레이 시아 ▁그 ▁분들께 ▁보여 드렸 더니
23090	▁너무 ▁저는 ▁제 ▁부모님을 ▁제 가 ▁선택 한 ▁거 는 ▁아니 지만 ▁너무 ▁훌륭 하신 ▁부모님 ▁밑에서 ▁분 에 ▁넘치 는 ▁감사한 ▁그런 ▁삶과
23139	▁박수 를 ▁받으면 서 ▁등장하 니까 ▁기분 ▁좋은 데요 ▁박수 ▁받 은 ▁인생 이 ▁돼 야 ▁되겠다 ▁ 다짐 해 ▁봅니다
23166	▁나 와 ▁어머니 와 의 ▁단 둘 이 ▁밀 월 ▁여행 인데 ▁이걸 ▁굳 이 ▁뭐 ▁보여 줄 ▁게 ▁있 느냐 ▁라고 ▁할 ▁때
23193	▁성 지 ▁순 례 를 ▁하신 ▁셈이 네요
23204	▁어느 ▁순간 ▁효 가 ▁사라 져버리 고 ▁불 효 ▁자식들 이 ▁많이 ▁나타났 다
23239	▁마찬가지 로 ▁우리 ▁곁에 ▁계신 ▁어머니 가 ▁우리 에게 는 ▁또 ▁신이 요 ▁부처 가 ▁아닐 까 ▁싶습니다
23262	▁일 부러 ▁일 부러 ▁그랬던 ▁것 ▁같아요 ▁아버지 ▁마음 을 ▁아프 게 ▁하기 ▁위해서
23269	▁잘 됐다 ▁그럼 ▁내 가 ▁죽어 버리자 ▁내 가 ▁가슴 에 ▁못 을 ▁꼽아 버리자
23498	▁어 ▁이게 ▁뭐 지 ▁이렇게 ▁하면서 ▁진실 ▁규명 과 ▁또 ▁사회 ▁전반적 인 ▁어떤 ▁변화 의 ▁흐름 들이 ▁올라오 고
23518	▁네 ▁그래서 ▁제 가 ▁준비 했습니다 ▁이름 하여 ▁김학래 의 ▁소문 만 ▁묻 네
23588	▁그 리고 ▁저희 가 ▁이천 ▁십 ▁구 ▁ 년도에 ▁사십 ▁주년 ▁콘서트 를 ▁스 물 ▁한 ▁개 ▁지역 에서 ▁했었 거든요
23590	▁그 리고 ▁근 ▁삼 ▁년에 ▁걸쳐 서 ▁촬영 하고 ▁이제 ▁편 집 이 ▁끝나 서 ▁내일 ▁내일 ▁영화 가 ▁정 태 춘 ▁다큐
23591	▁책 을 ▁수 백 ▁번 ▁수 천 ▁권 ▁읽 지 ▁않았 으면 ▁이런 ▁글 들이 ▁안 ▁나올 ▁텐데
23607	▁어떤 ▁계기 가 ▁있었 던 ▁거예요
23642	▁어떻게 ▁하다 ▁보니까 ▁또 ▁연기 도 ▁하게 ▁됐 네요 ▁네
23755	▁자 ▁이번에 는 ▁그러면 ▁우리 ▁이제 ▁또 ▁우리 ▁여 배우 ▁우리 ▁민 애 ▁선생님 은 ▁또 ▁어떤 ▁인생 을 ▁걸어오 셨는지 ▁제 가 ▁말씀 ▁드리 겠습니다
23764	▁그래서 ▁덕분 에 ▁인도 ▁배 낭 여행 ▁못 ▁갔 고요 ▁아직 도 ▁못 ▁가고 ▁있어요
23766	▁연출 ▁선생님이 ▁아 ▁조연 출 은 ▁내 가 ▁없을 ▁때 ▁부 재 했을 ▁때 ▁연출 의 ▁권한 을 ▁다 ▁대 행하는 ▁사람이 야 ▁그렇게 ▁말씀 을 ▁해주 신 ▁거예요
23842	▁인생 의 ▁가 장 ▁큰 ▁영광 은 ▁우리가 ▁넘어 지지 ▁않으 려 고 ▁노력 하는 ▁게 ▁아니라 ▁넘어졌 어도 ▁다시 ▁일어 설 ▁수 ▁있는 ▁그 ▁힘 이 ▁바로 ▁영광 이 ▁되지 ▁않나 ▁싶습니다
23868	▁그래서 ▁법 ▁공부 를 ▁먼저 ▁하자 ▁그래서 ▁ 로 스쿨 에 ▁가기 로 ▁했습니다
23883	▁그때 ▁굉장 히 ▁마음 이 ▁무너지 는 ▁것 ▁같았 고
23971	▁지금 ▁되 게 ▁삶 이 ▁팍팍 하고 ▁힘 드 실 ▁텐데 ▁그래도 ▁좋아하 는 ▁게 ▁생겼 다면 ▁한번 ▁도전 해보고 ▁노력 해보고
24033	▁그래서 ▁뭐 ▁경제적 으로 ▁여유 ▁있지 는 ▁않았 지만 ▁다 만 ▁자식들 이 ▁무엇 을 ▁원 할 ▁때는 ▁반대 하지 는 ▁않으셨 어요
24075	▁자 ▁우리 ▁오 정해 를 ▁만든 ▁두 ▁명 의 ▁어머니 ▁두 ▁명 의 ▁아버지 ▁그중에 ▁두 ▁번째 ▁어머니 를 ▁살펴보겠습니다
24076	▁ 역시 ▁소리 의 ▁어머니 ▁김 소 희 ▁명 창 이십니다
24098	▁하루 ▁종 일 ▁빗 자루 질 ▁하신 ▁선생님 ▁뒤 를 ▁쫄 쫄쫄쫄 ▁따라 다니면 서 ▁내일 은 ▁내 가 ▁꼭 ▁먼저 ▁자리 를 ▁잡아 야지
24115	▁단 ▁한 ▁번 도 ▁말씀 을 ▁드 린 ▁적이 ▁없는 데 ▁느낌으로 만 ▁아 신 ▁것 ▁같아요
24157	▁연기 도 ▁하고 ▁싶고 ▁소리 는 ▁더 ▁잘 하고 ▁싶고 ▁이 ▁두 ▁개 를 ▁다 ▁ 같이 ▁가고 ▁싶다 라는 ▁생각 을 ▁지금 까지 ▁하게 ▁되 네요
24173	▁사실은 ▁늘 ▁집에서 ▁하 숙 생 처럼 ▁살기 ▁때문에 ▁그러나 ▁할 ▁줄 은 ▁알죠 ▁그래서 ▁가 끔 ▁한번 ▁음식 을 ▁하면 ▁맛 도 ▁안 ▁보고 ▁먹어 봐 ▁이렇게 ▁해서 ▁자신감 ▁있게
24203	▁선생님 한테 ▁배 운 ▁걸 ▁아 들에게 도 ▁그대로
24208	▁제주도가 ▁갖 고 ▁있는 ▁아 픔 을 ▁너무 ▁심각 하게 ▁다뤄 서 ▁그분들 이 ▁갖 고 ▁있는 ▁것 만큼 은 ▁저희 가 ▁어떻게 ▁헤 아 릴 ▁수 는 ▁없 겠지만
24221	▁일단 ▁노래 부터 ▁ 청해 ▁듣 겠습니다 ▁원 ▁ 플러스 ▁원 의 ▁무대 입니다 ▁휴게소
24349	▁반갑습니다 ▁너무 ▁나오고 ▁싶 었 던 ▁프로그램이 었는데 ▁이렇게 ▁초대 해주셔 ▁가지고 ▁너무 ▁영광 입니다 ▁감사합니다
24352	▁사실 ▁오 해 하실 까 ▁봐 ▁말씀드리 는데 ▁게시판 에 ▁출연 ▁요청 을 ▁한다 고 ▁해서 ▁저희 가 ▁다 ▁모시 는 ▁거 ▁아닙니다
24410	▁기 저 귀 를 ▁갈 고 ▁화장실 에 ▁가서 ▁혼 자 ▁울 었어요 ▁그런데 ▁엄마 가 ▁그 ▁눈 ▁ 운 ▁걸 ▁눈치 를 ▁채 시고 ▁그다음부터 는 ▁조금 ▁화장실 ▁가고 ▁싶으 시면은
24418	▁사실 ▁앞서 도 ▁말씀 하신 ▁대로 ▁첫 ▁번째 ▁경 연 곡 이 ▁조금 ▁전에 ▁부르 신 ▁ 님이 여 였고
24429	▁윤 태 화 ▁씨 의 ▁무대 입니다 ▁찍고 ▁찍고 ▁찍고
24441	▁아니 ▁요새 ▁그래서 ▁좋아요
24451	▁이번에 ▁미스트롯 ▁투 가 ▁한 대 ▁막 ▁이러면 서 ▁지원 해보 라고 ▁해 ▁가지고
24482	▁태 화 ▁씨에게 도 ▁그렇게 ▁얘기해 ▁주고 ▁싶 네요 ▁이제 ▁훨 훨 ▁날아 가 세요 ▁어머니 는 ▁어머니 대로 ▁건강 하게 ▁또 ▁열 심 히 ▁사실 ▁거고 ▁남동생 은 ▁남동생 대로 ▁열 심 히 ▁살 ▁테니까
24492	▁둘 ▁다 ▁다 ▁괜찮은 데
24499	▁그때 만 ▁해도 ▁젊은 ▁여 가수 가 ▁트로트 에 ▁도전한다 는 ▁게 ▁쉽지 ▁않 은 ▁도전 이었어요
24526	▁우리 ▁어머니들 의 ▁마음 ▁모아 서 ▁우리 ▁전 ▁시청자 들의 ▁마음 ▁모아 서 ▁윤 태 화 ▁씨 의 ▁노래 ▁인생 을 ▁큰 ▁박수 로 ▁응원 해 ▁드리 겠습니다
24580	▁특히 ▁지적 장애인들 은 ▁우리 ▁한 가 정 ▁홀 어머니 ▁홀 아버님 ▁이렇게 ▁있는 ▁가정 은 ▁아이 를 ▁데 리고 ▁어디 ▁일 을 ▁하 러 ▁갈 ▁수 가 ▁없잖아요
24638	▁그래서 ▁제 가 ▁더 ▁멋 지 게 ▁꾸미 고 ▁제 가 ▁더 ▁멋 지 게 ▁당당 하게 ▁이 ▁아이들 과 ▁걸 어간다 면 ▁우리 ▁아이들 을 ▁더 ▁높이 ▁평가 해 ▁줄 ▁것이 다
24684	▁소 풍 ▁온 ▁느낌 을 ▁최대한 ▁연출 하려 고 ▁노력 을 ▁했었고 ▁올해 도 ▁그 ▁명성 을 ▁좀 ▁이 어가고 자 ▁노력 을 ▁하고 ▁있습니다
24695	▁명 함이 ▁여덟 개인 ▁이유 는 ▁분야 가 ▁다양 해서 도 ▁있 겠지만 ▁제 가 ▁욕심 이 ▁좀 ▁많아 서 ▁이것 도 ▁인 ▁것 ▁같습니다
24697	▁무 조건 ▁돈 을 ▁위해서 ▁하는 ▁건 ▁아닌 ▁경우 도 ▁많이 ▁있잖아요 ▁그런데 ▁수입 이 ▁그만큼 은 ▁아니 어도 ▁그렇게 ▁많은 ▁일 을 ▁하시는 ▁이유 가 ▁뭡니까 ▁왜 ▁그렇게 ▁많이 ▁하시 나요
24801	▁그때 는 ▁전 혀 ▁예상 하지 ▁못 했던 ▁일이 었겠 군요 ▁그 ▁가 장 ▁많이 ▁머 물 렀 던 ▁이유 가 ▁음식 ▁때문이 었 을까요
24872	▁여기 는 ▁이제 ▁천 년 전 을 ▁우리가 ▁준비 하고 ▁있기 ▁때문에 ▁ 같이 ▁연계 하 서 해서 ▁하지 는 ▁못 합니다 만
24878	▁감동 을 ▁받는 ▁장면 을 ▁저희 가 ▁이제 ▁목격 했을 ▁때 ▁가 장 ▁큰 ▁보람 과 ▁감동 을 ▁느 낍 니다
24891	▁제 복 을 ▁딱 ▁입 고 ▁나타나 신 ▁모습이 ▁이렇게 ▁근 사할 ▁수 ▁있다 라는 ▁생각이 ▁드는데요 ▁일단 ▁한 ▁달 ▁정도 ▁됐습니다 ▁경찰 복 을 ▁입으 신지
24933	▁그래서 ▁먹 기 ▁전에 ▁다 ▁그 ▁이제 ▁계산 을 ▁하고 ▁흡수 된 ▁칼로리 와 ▁배출 된 ▁칼로리 를 ▁이렇게 ▁계산 하면서 ▁먹어 요
24938	▁그 리고 ▁중앙 경찰 학교에서 ▁태 권도 를 ▁많이 ▁훈 련 ▁받았 습니다
24960	▁네 ▁여기에서 ▁또 ▁결혼 하고 ▁안 게 ▁눌 ▁눌 게 ▁앉 게 ▁여기에 ▁뭐 ▁앉 게 ▁돼 가지고 ▁그때 는 ▁진짜 ▁반대 ▁결혼 에 ▁대한 ▁반대 를 ▁많이 ▁하셨고
24973	▁그 ▁모 든 ▁것들 을 ▁하나 하나 씩 ▁만들어 갈 ▁수 ▁있었 던 ▁원 동력 이라고 ▁해야 ▁될까요 ▁가 장 ▁큰 ▁힘 은 ▁어디 에서 ▁나올 까요
25018	▁관심 이 ▁굉장 히 ▁많이 ▁됐 었어요 ▁처음에 ▁다 수 ▁큐레이터 ▁제도 에 ▁대해서 ▁이번 ▁비 엔 날 레 에 ▁굉장 한 ▁특징 이 기도 ▁한데
25073	▁현대 미술 은 ▁어렵 기도 ▁하고 ▁대중 ▁예술이 나 ▁영화 에 ▁비해서
25076	▁드라마 나 ▁뭐 ▁다른 ▁것들 ▁영화 는 ▁가기 ▁전에 ▁검색 을 ▁되 게 ▁많이 ▁ 해보고 ▁ 리 뷰 도 ▁많이 ▁보고 ▁가거든요
25160	▁그랬는데 도 ▁불 구 하고 ▁무 ▁배 추 ▁고추 는 ▁당 장 ▁우리가 ▁없어서 는 ▁안 ▁될 ▁중요한 ▁채소 잖아요 ▁그러니까 ▁거기에 ▁집중 을 ▁하게 ▁되고
25171	▁포도 도 ▁이렇게 ▁해서 ▁먹 는 ▁그런 ▁곳 으로 ▁유명한 ▁곳이 더라고요 ▁나중 에 ▁보니까
25174	▁그 분이 ▁이제 ▁돌아가 시기 는 ▁했습니다만 은 ▁그 분이 ▁여 의 ▁인연 을 ▁ 맺 어줬 죠 ▁저희들 하고 ▁ 쫌 ▁아 ▁해 ▁보 지 ▁않 겠느냐
25182	▁자기들 이 ▁그 걸 ▁이제 ▁임대 사업 ▁임대 를 ▁하려 고 ▁이제 ▁ 도 교육 청 에 ▁이제 ▁신청 서 를 ▁내 고 ▁그런 ▁과정이 ▁있었는데
25253	▁네 ▁또 ▁활동하시 고 ▁계시 는 ▁시작 을 ▁살펴본 다면 ▁더 ▁드 림 ▁패 밀 리 ▁오케 스트라 라고 ▁볼 ▁수 가 ▁있는데요
25263	▁아이들 이 ▁그 ▁다음 ▁주 에 ▁모 일 ▁때 ▁편지 를 ▁써 왔 더라고요 ▁손 편지 를 ▁그래서 ▁저희 가 ▁이렇게 ▁열 심 히 ▁하고 ▁있고 ▁올해 도 ▁꼭 ▁이렇게 ▁하고 ▁싶은 데 ▁도와주 세요
25341	▁이런 ▁걸 ▁전반적 으로 ▁여러 ▁가지 ▁관 점에서 ▁학생들 한테 ▁작년에 도 ▁여러가지 ▁내 가 ▁교육 을 ▁시켰 지만은
25415	▁이제 ▁정신 적으로 ▁어떤 ▁것들 을 ▁이렇게 ▁인 근 ▁사람들 하고 ▁공 유 할 ▁수 ▁있겠 는 가
25445	▁사회적 ▁농업 이란 ▁쉽게 ▁이야기 하면 ▁사회적 으로 ▁소외 된 ▁이 들을 ▁사회 ▁안 으로 ▁끌 여 ▁들여 서 ▁ 같이 ▁농업 ▁활동 에 ▁참여 시키 는 ▁그런 ▁행위 를 ▁말 하는 ▁것입니다
25453	▁네 네 ▁지금 까지 ▁ 해왔 던 ▁사회적 ▁농 장 의 ▁대상 자가 ▁거 의 ▁발달 ▁장애 ▁그 ▁다음에 ▁소외 ▁계 층 들 ▁귀농 인 ▁귀촌 인 ▁그 ▁다음에 ▁이 주 ▁주민들
25506	▁어 ▁그러면 ▁직 접 ▁이제 ▁참여 해 ▁보시 고 ▁주 최 를 ▁해보 셨을 ▁때 ▁그 ▁반응들이 나 ▁그 ▁과정들 은 ▁어땠 습니까
25529	▁그렇다 면 ▁저 처럼 ▁용기 는 ▁없지만 ▁한번 ▁쯤 은 ▁생각해 ▁보 셨을 ▁분들이 ▁있으 실 ▁겁니다
25691	▁광주광역시 는 ▁어 ▁생명 ▁존 중 ▁사람 ▁중심 의 ▁이 ▁생각 을 ▁갖 고 ▁우리 ▁사회 의 ▁가 장 ▁문제 인 ▁사회적 ▁격 차 를 ▁줄이 기 ▁위해서
25732	▁그래서 ▁또 ▁엄 격 한 ▁ 잣 대 를 ▁내 밀 게 ▁되는 ▁것도 ▁있는데 ▁좀 ▁인사 ▁문제 에 ▁있어서 ▁잡 음 도 ▁좀 ▁있었 습니다
25743	▁그런 ▁부분 을 ▁어떻게 ▁좀 ▁현 명 하게 ▁조 율 하실 ▁생각이 십니까
25776	▁갈등 은 ▁아니 었지만 ▁시민 운동 가 로서 ▁지 냈 던 ▁삶 의 ▁큰 ▁ 궤 적 의 ▁중심 에는
25855	▁기본적 으로 ▁국 립 대학 이 ▁수 행 해야 ▁될 ▁기능 이 ▁많은 ▁국민 들에게 ▁저렴 한 ▁학 비로 ▁고등 교육 을 ▁받 을 ▁수 ▁있는 ▁기회 를 ▁제공 하는 ▁것 ▁아니 겠습니까
25915	▁정확하 게 ▁ 는 ▁가 장 ▁큰 ▁ 협동 ▁ 조합 은 ▁농 협 이고요
25925	▁그래서 ▁생산 ▁비용 ▁낮 출 ▁수 ▁있는 ▁이런 ▁효과 들이 ▁있어서 ▁저희 들이 ▁직 접 ▁자연 ▁드 림 ▁파 크 를 ▁좀 ▁만들 게 ▁되었 습니다
26001	▁그러면 서 ▁이제 ▁서로 ▁지금 ▁살아가 는 ▁얘기 들을 ▁많이 ▁하게 ▁되잖아요 ▁그 ▁속 에서 ▁이게 ▁단순 히 ▁먹거리 로 만 ▁끝나 는 ▁문제 가 ▁아니라
26010	▁그 리고 ▁이제 ▁규모 는 ▁작 지만 ▁그 ▁가능성 들을 ▁좀 ▁현 실 화 ▁시켜 볼 ▁필요 가 ▁있겠다
26063	▁그래서 ▁정말 로 ▁사람이 ▁필요한 ▁중소 ▁기업 ▁입장에서 는 ▁오 히 려 ▁청년 ▁내일 ▁채 움 ▁공 제 를 ▁최대한 ▁활용하 시는 ▁것이 ▁좋겠 다 ▁ 라는 ▁생각 을 ▁하고 ▁있습니다
26064	▁예 ▁예 ▁창업 을 ▁해 ▁가지고 ▁삼 ▁년 ▁후에 ▁생존 율 이 ▁그렇게 ▁높 지는 ▁않 습니다
26115	▁그렇다 ▁한다면 ▁그런 ▁부분들을 ▁조금 이라도 ▁개선 시 킬 ▁수 ▁있는 ▁방법이 ▁뭐 가 ▁있 겠느냐 ▁고민 ▁했는데
26147	▁상 가 ▁이 주 ▁사업에 는 ▁오십 ▁이 ▁가구 ▁이십 ▁칠 ▁동의 ▁상 업 ▁시설 의 ▁철 거 와 ▁보상 ▁그 리고 ▁이 주 ▁단 지 ▁조 성과 ▁같은 ▁현 안 ▁문제 들이 ▁남아 ▁있 긴 ▁하는데요
26253	▁그래서 ▁네 ▁세 ▁갈 래 ▁길이 ▁있는데 ▁이제 ▁오 른 ▁왼쪽 으로 ▁가면 ▁용 궁 섬이 라는 ▁ 섬이 ▁있어요
26342	▁사실 ▁이번 ▁상 을 ▁받고 서 ▁축하 를 ▁많이 ▁받았 어요 ▁사실 ▁임산부 의 ▁날 의 ▁건강 한 ▁아이 ▁ 출산 을 ▁위해서 ▁고생 하시는 ▁산 과 ▁선생님들 께서 ▁받으 셔야 ▁하는데
26355	▁그래서 ▁아무 리 ▁선생님이 ▁열 심 히 ▁하고 ▁홍보 를 ▁해도 ▁임 신 ▁ 성적이 ▁좋 지 ▁않으면
26413	▁그래서 ▁책 을 ▁읽 으면 ▁또 ▁막 ▁스트레스 라든 가 ▁마음 은 ▁평 정 심 을 ▁찾 게 ▁되시 더라고요
26426	▁그러면 ▁저 도 ▁임대 주 택 에 ▁가고 ▁싶어요 ▁네 ▁둘 이 ▁살기 ▁때문에
26472	▁대학 을 ▁비 롯 해서 ▁문화 쪽 ▁과학기술 쪽 ▁교육 쪽 ▁등 등 ▁여러 ▁기관 들을 ▁만났고 ▁한편 으로 는 ▁중앙 정부의
26487	▁지역 ▁커 뮤 니 티 가 ▁그것 을 ▁보 듬 어 ▁주 는 ▁열 린 ▁문화 도시 ▁이런 ▁걸 ▁염 두에 ▁ 둔 ▁겁니다
26500	▁조금 씩 ▁변화 되고 ▁있는 ▁것들 이 ▁있어요 ▁체 감 하십니까
26522	▁그래서 ▁내 년도에 도 ▁광주 ▁ 수영선수권대회 가 ▁열리 지 ▁않 습니까
26599	▁그러면 ▁그 ▁이후 에 ▁ 몇 ▁번 ▁이렇게 ▁시행 ▁착 오 를 ▁겪으 신 ▁뒤 에 ▁그분 의 ▁옷 을 ▁맞추 기는 ▁하셨어요
26652	▁이때 ▁이 ▁남성 복 ▁쪽 에서 ▁칠 십 ▁년대 에 ▁나 팔 바지 라고 ▁해서 ▁ 힙 바지 라고 ▁해서 ▁이렇게 ▁유행 했던 ▁거예요
26663	▁그 ▁전국 에 ▁있는 ▁그 ▁이름 난 ▁제 가 ▁어려 웠 던 ▁고 객 을 ▁만나 서 ▁기술 ▁연구 를 ▁하면서
26668	▁먼저 ▁편지 로 ▁해서 ▁보내 고 ▁찾아가 면 ▁그 ▁선생님 ▁하나 같이 ▁잘 왔다
26694	▁이제 ▁무엇보다 도 ▁이제 ▁저희 가 ▁의료계 는 ▁굉장 히 ▁보 수 적 인 ▁기관 ▁중에 ▁하나 입니다
26713	▁혹시 ▁그러면 ▁그 ▁함께 ▁나 눈 다는 ▁의미 의 ▁이것 도 ▁좀 ▁제 ▁개인적 인 ▁생각 입니다 ▁포함 이 ▁된 ▁것 ▁같아요
26717	▁그러니까 ▁이 ▁천 장 을 ▁ 뚫 고 ▁나온 ▁그런 ▁경우 였습니다 ▁그러다 ▁보니까 ▁식사 도 ▁못 ▁하고 ▁이제 ▁굉장 히 ▁큰 ▁염 증 ▁때문에
26808	▁그렇죠 ▁그래 가지고 ▁점차 적으로 ▁이게 ▁알려 지 다 ▁보니까 ▁처음에 는 ▁계속 ▁하 겠느냐 ▁한시적 이었 지 ▁했는데
26816	▁칠 순 이나 ▁팔 순 때 ▁받는 ▁잔 칫 상 ▁같은 ▁그런 ▁마음 이 ▁드 실 ▁것 ▁같은데요 ▁이 ▁백 ▁서른 분 ▁이 나 ▁되시 는 ▁분들 의
26956	▁충분 히 ▁경쟁력 이 ▁있고 ▁맛 이라든 가 ▁안전 이라든 가 ▁위 생 이라든 가 ▁모 든 ▁부분에 ▁안전하 다는 ▁우수 하다는 ▁것을
26967	▁십 ▁한 ▁칠 ▁팔 ▁컨 테이 너 ▁정도 ▁되는데 ▁그것 은 ▁아직 ▁시작 에 ▁불 과 한 ▁것이고 ▁앞으로 는 ▁더 ▁많은 ▁양이 ▁나 갈 ▁것으로 ▁됩니다
26996	▁또 ▁돌아가 면서 ▁어 민 들한테 도 ▁인사하 러 ▁다니 니까 ▁왜 ▁왔 느냐 ▁망 하는 ▁회사에
27006	▁현재 ▁대 주 주인 ▁완 도 ▁군 청 만 ▁조금 ▁처음 만 ▁양 보 를 ▁해 ▁준다 면 ▁ 은행 ▁이 자 에 ▁두 배 는 ▁할 ▁수 ▁있겠습니다 ▁라고
27034	▁그래도 ▁우리 는 ▁그 걸 ▁극복 해야 ▁할 ▁ 사항이 고 ▁그렇다 고 ▁해서 ▁한국 의 ▁전복 ▁산업 이 ▁어떻게 ▁될 ▁거 냐 ▁저는 ▁굉장 히 ▁가능성이 ▁많다 고 ▁생각 합니다
27063	▁오늘 ▁입 고 ▁계신 ▁자 켓 도 ▁세계 수영선수권대회 ▁유니 폼 인 ▁거죠 ▁그 ▁이야기 부터 ▁해보 겠습니다
27070	▁세계 에서 ▁네 ▁번째로 ▁다섯 개 ▁대회 를 ▁모두 ▁개 최 하는 ▁나라 가 ▁되고 ▁스포츠 ▁강 국 으로 ▁발 돋 움 하는 ▁계기 가 ▁될 ▁것입니다
